,Total_hh_percent_change,rent_percent_change,rent_percent_change_inflation,income_family_percent_change,income_nonfamily_percent_change,median_income_family_percent_change_inflation,median_income_nonfamily_percent_change_inflation,white_pop_percent_change,bachelorsplus_percent_change
79,0.003921568627451,0.4440400363967243,0.0639662348331595,0.1902789197394219,0.3292786492157059,-0.0494772626652331,0.061523949873685,0.8997443573614987,0.1130589642986335
80,-0.0724137931034482,0.4072657743785851,0.0368710213265873,0.8666940676805042,0.5103362977796101,0.4906885483334313,0.2061114149411457,0.6211365029331932,-0.159827514257894
81,-0.0925925925925925,0.4370179948586118,0.0587924066096773,0.6881249749006064,0.1873808722951003,0.3480883728134842,-0.0517915605529127,0.6258350487960516,0.4192828375952253
82,0.1299212598425197,0.432043204320432,0.055126989429695,0.2947305389221556,0.25,0.0339348160821215,-0.0017857142857143,0.5633928207635578,0.4566749162711786
83,0.0032051282051281,0.4198687910028116,0.0461569024706293,0.7034967756281966,0.615778801843318,0.3603638536802312,0.2903147860434495,0.4407395341260792,-0.2809318849491015
84,0.0030211480362537,0.3645833333333333,0.0054226715940397,0.7167319330722677,0.2619216205399747,0.3709330722677108,0.0077345512597799,0.6214136701780125,0.7623649801023309
85,0.0607142857142858,0.5794701986754967,0.1637509473139445,0.3842606293775278,1.3788696117023862,0.1054309883171972,0.8996973042023341,0.5453287057589088,0.5774661795200948
86,-0.0260223048327136,0.4581395348837209,0.0743547212602244,0.2709501787529929,0.1410812222512405,0.0149444998898899,-0.088765138230795,0.6706821181128342,0.9667376818435032
87,0.0327102803738316,0.5757847533632287,0.1610355174963879,1.6822012257405516,0.1990169232841046,1.141929264555669,-0.0424993426916935,0.0462562429977619,0.2519401223720161
88,-0.0830670926517571,0.4258849557522124,0.0505896023925291,0.0820804953560371,0.2702919810002794,-0.1358814329942504,0.014418881970223,0.2259604394142806,0.5330125288933044
89,-0.2072072072072072,0.4530706836616454,0.0706200003288447,0.9199246505172016,1.2121476949967227,0.5331969709130222,0.7665579450045258,1.5957371698418945,0.6285963591159561
90,-0.0077519379844961,0.422283356258597,0.0479359500310883,0.2919260796521395,0.0878857142857142,0.0316952550364942,-0.1312455510204081,1.7218966322673803,1.8789455428373223
91,-0.0764331210191083,0.4022857142857143,0.0332017215477002,-0.0632563872702823,0.2726852463346982,-0.2519433149772684,0.0163300752872805,0.9444470453599668,-0.1520739054257901
92,-0.0256410256410255,0.4889867841409692,0.0970829218779096,0.8755229299865814,1.5826140992888214,0.4977390255178556,1.0624018307177872,0.622518220658457,0.3048163682173017
93,-0.1297709923664123,0.2970391595033428,-0.0443437604324113,0.5577809839033636,0.4428678117998506,0.2439993857171147,0.1522330097087378,0.4434120494974144,0.2933567190489024
94,-0.0927835051546391,0.7539779681762546,0.2923279741172682,0.3115239524601468,0.1758270286307669,0.0473455563217457,-0.0610181299934305,1.1474435196195003,0.3090693355344613
95,-0.2481481481481482,0.4508348794063079,0.0689726635684933,0.2907253269916766,-0.1246351534135402,0.0307363682690674,-0.3009586439402415,0.753903836105574,0.2272069464544139
96,0.0037174721189591,0.3155555555555555,-0.0307009114159038,0.4692779376798899,0.174950354609929,0.173323381661512,-0.0617182168186423,0.5787415730337077,-0.0605305392815669
97,-0.0817843866171002,0.4527296937416777,0.0703687595376481,0.364266805861079,0.1337446808510638,0.0894644921090615,-0.0946238905775076,0.2296911476087181,0.4118908614321459
98,0.0916666666666667,0.4994547437295529,0.1047956966411653,0.2121641607098841,0.573901769371568,-0.0320003345188211,0.2568729843981521,0.5610947708749634,0.2960249798086174
99,-0.0904255319148935,0.3798076923076923,0.0166399533088294,0.5956652126499454,0.066299566441976,0.2742526483875994,-0.1484836319413364,0.0758181939514503,0.3502157849258391
100,0.1027027027027026,0.4512471655328798,0.0692764352830625,0.3586425339366516,0.7464390864963794,0.0849731092436975,0.3946563562163944,0.2881977942425742,0.0291175039049203
101,-0.0459183673469387,0.8433333333333334,0.3581648546968037,0.2749819360634288,0.1729338033685859,0.0181641460849381,-0.0633285770242291,0.3602001446829033,0.5023073606179873
102,-0.2103321033210331,0.3675564681724846,0.0076132722704284,0.2276294775268081,0.410874266295953,-0.0196501743750204,0.1266838783706252,0.1473200073909337,0.1873396724979265
103,-0.0331950207468879,0.3976833976833976,0.0298107425281047,0.1755053372700431,0.0492192719804013,-0.0612750235229226,-0.1621234670899367,0.1204890604479861,-0.0175438596491228
104,-0.097560975609756,0.1670266378689704,-0.1401367645305916,0.3392284364611885,0.1366357626907246,0.069469565688292,-0.0923151552226928,0.152788982494192,-0.2022990417195002
105,0.2153110047846891,0.4226519337016574,0.048207517262227,0.3472825256910959,0.4421763073992795,0.0759013312304607,0.1516807940517102,0.459177525488204,0.0105053090285901
106,-0.1911764705882352,0.4066390041493776,0.0364092180911732,0.733146165994034,0.5771416003812176,0.3840410097009498,0.2594602208758579,0.4927357775055168,0.1228012250279907
107,-0.0482758620689655,0.2359550561797752,-0.0893504235326305,0.24594221400099,0.0018849685838569,-0.0050261462477808,-0.1999232893737485,0.8594302898555757,0.189798903202845
108,-0.0443686006825939,0.4515011547344111,0.0694635740933657,0.7693600233781415,0.4698722989926225,0.4129603615262585,0.1737980216241085,0.1013309014974293,0.165816209258493
109,-0.1119402985074627,0.2111861137897782,-0.1076001380220178,0.78741662518666,0.1625134136163109,0.4273798478276327,-0.0716500025549745,0.0367459094445494,-0.0143340987972778
110,0.003690036900369,0.5005586592178771,0.1056090596893374,0.7826664557962992,0.1937494408493126,0.4235864982716159,-0.0467058036646204,0.0934427431557755,0.7110497686124868
111,0.0129449838187702,0.3418141592920354,-0.0113536169882561,0.3259259259259259,-0.1896663185638271,0.0588465608465607,-0.3528906743959705,0.1738864415075869,1.2285136501516682
112,-0.1453488372093023,0.517426273458445,0.1180370890803623,1.0670499514671845,-0.21792,0.6506870326716515,-0.3754532571428571,1.3047507900300856,2.3510666040786514
113,-0.0237388724035608,0.9150779896013864,0.4110261950162824,1.03544061302682,0.988327721661055,0.6254447181171318,0.5878217091550423,0.9602820659424433,5.41610808273128
114,-0.0903010033444816,0.5201342281879194,0.1200323055044212,0.065906954887218,0.7125675675675676,-0.1487971603114929,0.3676075289575288,0.6488307570352754,0.9162151447072816
115,0.0588235294117647,0.377212389380531,0.0147277385404955,0.3241139717763654,3.3730420445177245,0.0573995860328401,2.4921864326934404,0.9949793756289602,0.5026059840183081
116,-0.0236686390532544,0.3292231812577065,-0.0206306281198032,0.5215829645308191,0.2370508333065733,0.2150926816753253,-0.0121265488308937,1.3170351760870374,0.8543046357615894
117,0.0395683453237411,0.3518312985571587,-0.0039730058700858,0.6051434372297627,0.2801358983409813,0.2818216877306249,0.0222799531037265,1.674974044087176,0.4933445266905064
118,-0.0260223048327136,0.4581395348837209,0.0743547212602244,0.2709501787529929,0.1410812222512405,0.0149444998898899,-0.088765138230795,0.6706821181128342,0.9667376818435032
119,0.0303030303030303,0.3303030303030303,-0.0198349971857688,-0.1278966461834604,0.3280113815997471,-0.3035631788807919,0.0605119461632265,0.4204835589941971,0.7632241813602015
120,-0.0830670926517571,0.4258849557522124,0.0505896023925291,0.0820804953560371,0.2702919810002794,-0.1358814329942504,0.014418881970223,0.2259604394142806,0.5330125288933044
121,-0.2072072072072072,0.4530706836616454,0.0706200003288447,0.9199246505172016,1.2121476949967227,0.5331969709130222,0.7665579450045258,1.5957371698418945,0.6285963591159561
122,-0.0077519379844961,0.422283356258597,0.0479359500310883,0.2919260796521395,0.0878857142857142,0.0316952550364942,-0.1312455510204081,1.7218966322673803,1.8789455428373223
123,-0.0764331210191083,0.4022857142857143,0.0332017215477002,-0.0632563872702823,0.2726852463346982,-0.2519433149772684,0.0163300752872805,0.9444470453599668,-0.1520739054257901
124,-0.134228187919463,0.0745986779981114,-0.2082375276524328,0.6361066235864298,1.1487110588630447,0.3065480036925918,0.7158992598634886,0.2253354240426844,0.8554033941645941
125,-0.1622516556291391,0.3415765069551777,-0.0115287188245436,-0.0838955841980363,-0.2397076735688185,-0.268425187952432,-0.3928522707499565,0.5238352464550979,0.0298230044039586
126,-0.0223463687150838,0.2623376623376623,-0.0699117643324771,0.3908471860604847,-0.1631672512372075,0.1106908242968729,-0.3317292763451414,0.8598416102953311,0.9433427261565098
127,-0.1077844311377245,0.4320388349514563,0.0551237700860893,0.8187945243749127,0.418683924513388,0.4524373416079659,0.1329204482899769,0.4855068552304868,2.3087103724222837
128,-0.1428571428571428,0.1913133402275077,-0.1222423636735315,0.4392542101042502,2.580589514737869,0.149347290640394,1.8593564839120975,-0.4115935879302216,0.563381003639346
130,-0.1108374384236452,0.2531969309462916,-0.0766466396246924,0.6886343407762857,-0.0403333595408444,0.348495137848491,-0.2336376399761885,1.0070476710425094,0.9038332056372036
131,0.1304347826086957,0.4586709886547812,0.0747462954919153,0.1812928258895401,0.413178947368421,-0.0566533004682101,0.1285243308270676,0.2290476681444823,0.0365977864789625
132,-0.0762195121951219,0.3051282051282051,-0.0383837654184543,0.0302787568087151,0.1017595016402134,-0.1772488213484689,-0.1201663408330296,1.656965949144008,1.1132942464209468
